Año,Clave_Ent,Entidad,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,No especificado,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,4.0,4.0
2020,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma de fuego,3.0,3.0,5.0,2.0,3.0,2.0,3.0,6.0,3.0,3.0,1.0,3.0
2020,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma blanca,0.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,0.0,3.0
2020,4,CAMPECHE,Homicidio,Homicidio doloso,Con otro elemento,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
2020,4,CAMPECHE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma de fuego,19.0,5.0,8.0,8.0,3.0,12.0,12.0,8.0,7.0,7.0,11.0,3.0
2020,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma blanca,2.0,4.0,8.0,1.0,3.0,2.0,6.0,5.0,3.0,2.0,5.0,3.0
2020,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con otro elemento,5.0,3.0,5.0,2.0,3.0,7.0,4.0,3.0,4.0,6.0,4.0,1.0
2020,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,6,COLIMA,Homicidio,Homicidio doloso,Con arma de fuego,51.0,51.0,43.0,46.0,43.0,36.0,27.0,23.0,25.0,32.0,30.0,26.0
2020,6,COLIMA,Homicidio,Homicidio doloso,Con arma blanca,1.0,3.0,2.0,6.0,5.0,0.0,4.0,4.0,4.0,5.0,5.0,9.0
2020,6,COLIMA,Homicidio,Homicidio doloso,Con otro elemento,6.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,8.0,7.0,10.0,6.0
2020,6,COLIMA,Homicidio,Homicidio doloso,No especificado,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0
2020,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma de fuego,18.0,16.0,15.0,16.0,14.0,27.0,28.0,22.0,16.0,21.0,17.0,13.0
2020,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma blanca,10.0,6.0,9.0,12.0,11.0,7.0,10.0,17.0,10.0,10.0,10.0,8.0
2020,7,CHIAPAS,Homicidio,Homicidio doloso,Con otro elemento,10.0,13.0,3.0,5.0,7.0,6.0,4.0,9.0,3.0,5.0,6.0,5.0
2020,7,CHIAPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma de fuego,123.0,126.0,160.0,159.0,129.0,159.0,138.0,149.0,107.0,138.0,81.0,92.0
2020,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma blanca,5.0,13.0,21.0,17.0,21.0,21.0,25.0,24.0,18.0,12.0,16.0,14.0
2020,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con otro elemento,34.0,34.0,43.0,45.0,44.0,47.0,50.0,71.0,37.0,36.0,44.0,43.0
2020,8,CHIHUAHUA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,72.0,71.0,78.0,73.0,68.0,67.0,62.0,55.0,60.0,65.0,56.0,61.0
2020,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma blanca,15.0,13.0,11.0,18.0,16.0,13.0,12.0,8.0,9.0,18.0,14.0,13.0
2020,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con otro elemento,19.0,11.0,31.0,20.0,12.0,16.0,16.0,10.0,4.0,12.0,14.0,15.0
2020,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,DURANGO,Homicidio,Homicidio doloso,Con arma de fuego,0.0,8.0,9.0,7.0,6.0,2.0,11.0,8.0,6.0,7.0,2.0,7.0
2020,10,DURANGO,Homicidio,Homicidio doloso,Con arma blanca,2.0,2.0,0.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0
2020,10,DURANGO,Homicidio,Homicidio doloso,Con otro elemento,1.0,4.0,3.0,3.0,5.0,2.0,7.0,8.0,5.0,5.0,3.0,2.0
2020,10,DURANGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma de fuego,256.0,202.0,211.0,221.0,245.0,251.0,251.0,210.0,240.0,208.0,227.0,206.0
2020,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma blanca,4.0,5.0,6.0,4.0,1.0,6.0,7.0,6.0,6.0,5.0,4.0,6.0
2020,11,GUANAJUATO,Homicidio,Homicidio doloso,Con otro elemento,48.0,50.0,65.0,51.0,36.0,29.0,31.0,54.0,61.0,74.0,46.0,26.0
2020,11,GUANAJUATO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,GUERRERO,Homicidio,Homicidio doloso,Con arma de fuego,76.0,76.0,96.0,90.0,82.0,62.0,68.0,77.0,69.0,81.0,78.0,79.0
2020,12,GUERRERO,Homicidio,Homicidio doloso,Con arma blanca,10.0,7.0,10.0,11.0,7.0,3.0,1.0,10.0,1.0,8.0,3.0,5.0
2020,12,GUERRERO,Homicidio,Homicidio doloso,Con otro elemento,16.0,14.0,22.0,15.0,18.0,13.0,17.0,24.0,23.0,20.0,15.0,15.0
2020,12,GUERRERO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,HIDALGO,Homicidio,Homicidio doloso,Con arma de fuego,14.0,12.0,19.0,11.0,8.0,11.0,22.0,12.0,7.0,9.0,6.0,9.0
2020,13,HIDALGO,Homicidio,Homicidio doloso,Con arma blanca,4.0,2.0,5.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,2.0,1.0
2020,13,HIDALGO,Homicidio,Homicidio doloso,Con otro elemento,11.0,8.0,6.0,10.0,11.0,16.0,10.0,17.0,7.0,17.0,7.0,10.0
2020,13,HIDALGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,14,JALISCO,Homicidio,Homicidio doloso,Con arma de fuego,89.0,80.0,103.0,98.0,79.0,90.0,94.0,74.0,77.0,74.0,67.0,77.0
2020,14,JALISCO,Homicidio,Homicidio doloso,Con arma blanca,11.0,10.0,18.0,12.0,10.0,15.0,7.0,14.0,19.0,10.0,14.0,14.0
2020,14,JALISCO,Homicidio,Homicidio doloso,Con otro elemento,32.0,24.0,34.0,18.0,22.0,26.0,19.0,17.0,31.0,21.0,16.0,20.0
2020,14,JALISCO,Homicidio,Homicidio doloso,No especificado,17.0,14.0,14.0,27.0,33.0,16.0,32.0,26.0,17.0,38.0,35.0,48.0
2020,15,MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,129.0,139.0,176.0,151.0,140.0,127.0,144.0,124.0,136.0,138.0,124.0,128.0
2020,15,MEXICO,Homicidio,Homicidio doloso,Con arma blanca,17.0,20.0,22.0,17.0,22.0,16.0,17.0,22.0,19.0,20.0,24.0,18.0
2020,15,MEXICO,Homicidio,Homicidio doloso,Con otro elemento,36.0,44.0,62.0,45.0,41.0,42.0,41.0,57.0,48.0,57.0,42.0,36.0
2020,15,MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma de fuego,134.0,137.0,144.0,137.0,126.0,96.0,118.0,121.0,128.0,148.0,145.0,149.0
2020,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma blanca,10.0,13.0,15.0,10.0,7.0,13.0,5.0,16.0,4.0,8.0,19.0,7.0
2020,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con otro elemento,23.0,6.0,8.0,8.0,12.0,8.0,9.0,12.0,8.0,9.0,6.0,9.0
2020,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,No especificado,2.0,21.0,15.0,20.0,8.0,15.0,11.0,11.0,11.0,18.0,7.0,9.0
2020,17,MORELOS,Homicidio,Homicidio doloso,Con arma de fuego,42.0,52.0,66.0,57.0,48.0,44.0,46.0,41.0,43.0,65.0,45.0,51.0
2020,17,MORELOS,Homicidio,Homicidio doloso,Con arma blanca,4.0,6.0,2.0,11.0,4.0,1.0,5.0,8.0,6.0,6.0,1.0,4.0
2020,17,MORELOS,Homicidio,Homicidio doloso,Con otro elemento,11.0,11.0,9.0,10.0,12.0,21.0,12.0,14.0,9.0,9.0,14.0,11.0
2020,17,MORELOS,Homicidio,Homicidio doloso,No especificado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,18,NAYARIT,Homicidio,Homicidio doloso,Con arma de fuego,11.0,4.0,1.0,8.0,7.0,1.0,7.0,4.0,10.0,10.0,9.0,6.0
2020,18,NAYARIT,Homicidio,Homicidio doloso,Con arma blanca,2.0,4.0,1.0,0.0,4.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0
2020,18,NAYARIT,Homicidio,Homicidio doloso,Con otro elemento,4.0,5.0,7.0,2.0,5.0,5.0,1.0,3.0,3.0,6.0,2.0,3.0
2020,18,NAYARIT,Homicidio,Homicidio doloso,No especificado,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0
2020,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma de fuego,53.0,65.0,66.0,63.0,69.0,70.0,49.0,59.0,55.0,48.0,59.0,35.0
2020,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma blanca,6.0,1.0,3.0,5.0,6.0,4.0,7.0,9.0,5.0,3.0,2.0,4.0
2020,19,NUEVO LEON,Homicidio,Homicidio doloso,Con otro elemento,8.0,7.0,11.0,8.0,3.0,13.0,4.0,6.0,10.0,8.0,11.0,12.0
2020,19,NUEVO LEON,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,20,OAXACA,Homicidio,Homicidio doloso,Con arma de fuego,82.0,36.0,66.0,58.0,61.0,46.0,50.0,47.0,37.0,48.0,33.0,57.0
2020,20,OAXACA,Homicidio,Homicidio doloso,Con arma blanca,6.0,12.0,6.0,5.0,7.0,7.0,6.0,17.0,7.0,11.0,9.0,8.0
2020,20,OAXACA,Homicidio,Homicidio doloso,Con otro elemento,3.0,6.0,9.0,9.0,8.0,3.0,7.0,7.0,6.0,7.0,9.0,2.0
2020,20,OAXACA,Homicidio,Homicidio doloso,No especificado,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2020,21,PUEBLA,Homicidio,Homicidio doloso,Con arma de fuego,44.0,55.0,63.0,57.0,45.0,38.0,41.0,50.0,39.0,40.0,41.0,47.0
2020,21,PUEBLA,Homicidio,Homicidio doloso,Con arma blanca,6.0,7.0,9.0,13.0,9.0,15.0,15.0,10.0,6.0,10.0,9.0,11.0
2020,21,PUEBLA,Homicidio,Homicidio doloso,Con otro elemento,24.0,9.0,10.0,22.0,22.0,12.0,20.0,22.0,19.0,12.0,12.0,8.0
2020,21,PUEBLA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,22,QUERETARO,Homicidio,Homicidio doloso,Con arma de fuego,7.0,6.0,13.0,6.0,8.0,6.0,10.0,11.0,6.0,12.0,6.0,9.0
2020,22,QUERETARO,Homicidio,Homicidio doloso,Con arma blanca,3.0,3.0,6.0,4.0,4.0,0.0,4.0,3.0,2.0,4.0,2.0,1.0
2020,22,QUERETARO,Homicidio,Homicidio doloso,Con otro elemento,2.0,2.0,7.0,1.0,6.0,1.0,1.0,8.0,3.0,6.0,5.0,1.0
2020,22,QUERETARO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2020,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma de fuego,39.0,47.0,45.0,30.0,25.0,20.0,32.0,30.0,33.0,27.0,24.0,19.0
2020,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma blanca,5.0,8.0,10.0,8.0,4.0,5.0,6.0,7.0,13.0,8.0,7.0,3.0
2020,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con otro elemento,3.0,3.0,7.0,6.0,9.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0
2020,23,QUINTANA ROO,Homicidio,Homicidio doloso,No especificado,12.0,7.0,2.0,6.0,3.0,2.0,8.0,6.0,9.0,8.0,13.0,8.0
2020,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma de fuego,26.0,23.0,31.0,31.0,45.0,34.0,55.0,55.0,42.0,49.0,37.0,33.0
2020,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma blanca,8.0,17.0,8.0,4.0,2.0,9.0,5.0,8.0,5.0,6.0,4.0,5.0
2020,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con otro elemento,5.0,2.0,2.0,5.0,6.0,7.0,10.0,8.0,5.0,7.0,7.0,7.0
2020,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,No especificado,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
2020,25,SINALOA,Homicidio,Homicidio doloso,Con arma de fuego,38.0,41.0,50.0,42.0,43.0,51.0,51.0,44.0,37.0,44.0,34.0,21.0
2020,25,SINALOA,Homicidio,Homicidio doloso,Con arma blanca,6.0,5.0,2.0,2.0,2.0,4.0,3.0,1.0,8.0,5.0,5.0,2.0
2020,25,SINALOA,Homicidio,Homicidio doloso,Con otro elemento,10.0,7.0,17.0,3.0,11.0,13.0,12.0,19.0,22.0,14.0,10.0,6.0
2020,25,SINALOA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0
2020,26,SONORA,Homicidio,Homicidio doloso,Con arma de fuego,74.0,75.0,65.0,72.0,78.0,60.0,72.0,68.0,79.0,69.0,73.0,71.0
2020,26,SONORA,Homicidio,Homicidio doloso,Con arma blanca,5.0,7.0,4.0,3.0,8.0,9.0,9.0,14.0,4.0,7.0,6.0,11.0
2020,26,SONORA,Homicidio,Homicidio doloso,Con otro elemento,25.0,23.0,17.0,29.0,39.0,32.0,36.0,47.0,25.0,43.0,30.0,41.0
2020,26,SONORA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,27,TABASCO,Homicidio,Homicidio doloso,Con arma de fuego,36.0,33.0,37.0,24.0,22.0,21.0,40.0,34.0,29.0,28.0,24.0,29.0
2020,27,TABASCO,Homicidio,Homicidio doloso,Con arma blanca,5.0,6.0,9.0,2.0,6.0,6.0,10.0,9.0,7.0,7.0,8.0,6.0
2020,27,TABASCO,Homicidio,Homicidio doloso,Con otro elemento,8.0,7.0,7.0,3.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,7.0
2020,27,TABASCO,Homicidio,Homicidio doloso,No especificado,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
2020,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma de fuego,37.0,53.0,30.0,25.0,30.0,34.0,30.0,26.0,23.0,12.0,6.0,17.0
2020,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma blanca,4.0,6.0,0.0,5.0,10.0,4.0,6.0,8.0,4.0,7.0,9.0,3.0
2020,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con otro elemento,17.0,14.0,16.0,17.0,11.0,11.0,19.0,17.0,16.0,21.0,15.0,3.0
2020,28,TAMAULIPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2020,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma de fuego,10.0,5.0,8.0,3.0,1.0,3.0,1.0,5.0,7.0,2.0,8.0,0.0
2020,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma blanca,2.0,1.0,1.0,0.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,3.0
2020,29,TLAXCALA,Homicidio,Homicidio doloso,Con otro elemento,2.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,6.0,1.0,4.0,2.0
2020,29,TLAXCALA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma de fuego,66.0,62.0,64.0,70.0,61.0,93.0,57.0,94.0,50.0,54.0,75.0,71.0
2020,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma blanca,13.0,12.0,12.0,14.0,8.0,18.0,16.0,12.0,14.0,8.0,12.0,18.0
2020,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con otro elemento,19.0,27.0,23.0,32.0,22.0,33.0,32.0,24.0,28.0,20.0,19.0,37.0
2020,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,No especificado,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,31,YUCATAN,Homicidio,Homicidio doloso,Con arma de fuego,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
2020,31,YUCATAN,Homicidio,Homicidio doloso,Con arma blanca,0.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,6.0
2020,31,YUCATAN,Homicidio,Homicidio doloso,Con otro elemento,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0
2020,31,YUCATAN,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma de fuego,32.0,36.0,34.0,40.0,45.0,56.0,54.0,53.0,53.0,51.0,69.0,93.0
2020,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma blanca,3.0,6.0,3.0,3.0,11.0,8.0,2.0,8.0,4.0,4.0,2.0,2.0
2020,32,ZACATECAS,Homicidio,Homicidio doloso,Con otro elemento,4.0,11.0,15.0,13.0,10.0,11.0,7.0,9.0,13.0,7.0,13.0,4.0
2020,32,ZACATECAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma de fuego,2.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,7.0,0.0,2.0
2021,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma blanca,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,0.0,5.0
2021,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con otro elemento,0.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0
2021,1,AGUASCALIENTES,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma de fuego,166.0,149.0,128.0,112.0,130.0,125.0,94.0,164.0,131.0,127.0,118.0,121.0
2021,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma blanca,11.0,17.0,7.0,7.0,3.0,8.0,7.0,9.0,8.0,8.0,10.0,5.0
2021,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con otro elemento,29.0,27.0,3.0,9.0,11.0,12.0,8.0,11.0,6.0,10.0,15.0,6.0
2021,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,No especificado,38.0,24.0,102.0,111.0,108.0,96.0,143.0,51.0,50.0,31.0,53.0,51.0
2021,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma de fuego,3.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2021,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma blanca,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con otro elemento,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0
2021,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,No especificado,3.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0
2021,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma de fuego,2.0,8.0,4.0,2.0,9.0,2.0,5.0,12.0,8.0,4.0,1.0,5.0
2021,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma blanca,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2021,4,CAMPECHE,Homicidio,Homicidio doloso,Con otro elemento,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
2021,4,CAMPECHE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma de fuego,5.0,3.0,1.0,4.0,2.0,6.0,3.0,5.0,3.0,3.0,6.0,1.0
2021,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma blanca,4.0,2.0,3.0,3.0,4.0,3.0,5.0,0.0,5.0,1.0,4.0,4.0
2021,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con otro elemento,6.0,4.0,5.0,8.0,4.0,5.0,6.0,3.0,6.0,3.0,3.0,4.0
2021,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,6,COLIMA,Homicidio,Homicidio doloso,Con arma de fuego,34.0,30.0,33.0,32.0,28.0,29.0,32.0,31.0,34.0,31.0,27.0,31.0
2021,6,COLIMA,Homicidio,Homicidio doloso,Con arma blanca,4.0,6.0,1.0,1.0,2.0,8.0,1.0,1.0,3.0,1.0,1.0,3.0
2021,6,COLIMA,Homicidio,Homicidio doloso,Con otro elemento,11.0,10.0,4.0,4.0,7.0,5.0,6.0,4.0,2.0,6.0,2.0,4.0
2021,6,COLIMA,Homicidio,Homicidio doloso,No especificado,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2021,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma de fuego,25.0,19.0,29.0,21.0,28.0,24.0,27.0,16.0,23.0,18.0,13.0,16.0
2021,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma blanca,8.0,3.0,7.0,10.0,5.0,10.0,4.0,4.0,3.0,11.0,5.0,8.0
2021,7,CHIAPAS,Homicidio,Homicidio doloso,Con otro elemento,8.0,4.0,16.0,8.0,5.0,13.0,7.0,5.0,6.0,10.0,4.0,6.0
2021,7,CHIAPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma de fuego,98.0,98.0,131.0,111.0,137.0,112.0,143.0,124.0,81.0,107.0,99.0,121.0
2021,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma blanca,16.0,13.0,14.0,18.0,21.0,21.0,22.0,26.0,17.0,14.0,13.0,15.0
2021,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con otro elemento,46.0,41.0,31.0,42.0,54.0,48.0,33.0,45.0,44.0,28.0,40.0,35.0
2021,8,CHIHUAHUA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,52.0,58.0,48.0,49.0,66.0,44.0,55.0,54.0,50.0,42.0,48.0,48.0
2021,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma blanca,14.0,10.0,14.0,11.0,16.0,6.0,9.0,10.0,14.0,10.0,15.0,10.0
2021,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con otro elemento,19.0,12.0,17.0,14.0,18.0,13.0,19.0,14.0,6.0,7.0,15.0,14.0
2021,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,DURANGO,Homicidio,Homicidio doloso,Con arma de fuego,8.0,8.0,11.0,5.0,10.0,7.0,2.0,2.0,7.0,5.0,6.0,2.0
2021,10,DURANGO,Homicidio,Homicidio doloso,Con arma blanca,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0
2021,10,DURANGO,Homicidio,Homicidio doloso,Con otro elemento,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,6.0,3.0,0.0,3.0
2021,10,DURANGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma de fuego,221.0,167.0,215.0,230.0,196.0,158.0,190.0,189.0,177.0,200.0,180.0,186.0
2021,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma blanca,5.0,9.0,6.0,4.0,3.0,3.0,5.0,8.0,4.0,6.0,12.0,9.0
2021,11,GUANAJUATO,Homicidio,Homicidio doloso,Con otro elemento,28.0,41.0,51.0,43.0,51.0,38.0,47.0,20.0,40.0,33.0,24.0,24.0
2021,11,GUANAJUATO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,12,GUERRERO,Homicidio,Homicidio doloso,Con arma de fuego,66.0,68.0,78.0,70.0,94.0,94.0,79.0,75.0,70.0,76.0,80.0,62.0
2021,12,GUERRERO,Homicidio,Homicidio doloso,Con arma blanca,5.0,4.0,3.0,9.0,3.0,2.0,8.0,4.0,6.0,8.0,7.0,4.0
